['gender','age','birth_place','death_place','cause_of_death','musical_skills','genres']
['male','65','USA','USA','stroke','bass','soul']
['male','65','USA','USA','stroke','bass','jazz']
['male','52','USA','USA','cancer','vocals','soul']
['male','62','USA','USA','cancer','piano','soul']
['male','69','USA','USA','stroke','trumpet','soul']
['male','69','USA','USA','stroke','trumpet','jazz']
['female','90','Reich','France','organ failure','vocals','folk']
['male','40','USA','USA','illness','vocals','electronic']
['male','40','USA','USA','illness','vocals','rock']
['male','76','USA','USA','cancer','bass','soul']
['male','76','USA','USA','cancer','bass','jazz']
['male','50','USA','USA','illness','saxophone','jazz']
['male','76','USA','USA','organ failure','vocals','soul']
['male','76','USA','USA','organ failure','bass','soul']
['male','76','USA','USA','organ failure','guitar','soul']
['male','45','England','U.S.','stroke','vocals','rock']
['male','45','England','U.S.','stroke','bass','rock']
['male','80','USA','USA','natural causes','trumpet','jazz']
['male','45','\u200fزنگبار/Zanzibar\u200e','UK','illness','vocals','rock']
['male','45','\u200fزنگبار/Zanzibar\u200e','UK','illness','piano','rock']
['male','41','USA','USA','organ failure','drums','rock']
['male','65','USA','USA','illness','trumpet','soul']
['male','65','USA','USA','illness','trumpet','jazz']
['male','72','USA','USA','cancer','vocals','folk']
['male','72','USA','USA','cancer','vocals','pop']
['female','49','Deutschland','Deutschland','accident','vocals','folk']
['male','64','USA','USA','overdose','saxophone','rock']
['male','64','USA','USA','overdose','saxophone','soul']
['male','64','USA','USA','overdose','saxophone','jazz']
['male','50','USA','USA','overdose','drums','electronic']
['male','50','USA','USA','overdose','drums','soul']
['male','50','USA','USA','overdose','drums','pop']
['male','46','USA','USA','heart attack','vocals','rock']
['male','46','USA','USA','heart attack','guitar','rock']
['male','46','UK','UK','accident','vocals','rock']
['male','46','UK','UK','accident','guitar','rock']
['female','63','Deutschland','Frankreich','organ failure','vocals','folk']
['male','52','USA','Schweiz','overdose','saxophone','jazz']
['male','81','USA','USA','heart attack','saxophone','jazz']
['male','81','USA','USA','heart attack','flute','jazz']
['male','42','Jamaika','Kanada','cancer','piano','rock']
['male','42','Jamaika','Kanada','cancer','piano','soul']
['male','42','Jamaika','Kanada','cancer','piano','pop']
['male','72','USA','USA','heart attack','leadership','classical']
['male','72','USA','USA','heart attack','piano','classical']
['male','48','USA','USA','illness','vocals','rock']
['male','48','USA','USA','illness','guitar','rock']
['male','35','USA','USA','accident','vocals','rock']
['male','35','USA','USA','accident','vocals','soul']
['male','35','USA','USA','accident','guitar','rock']
['male','35','USA','USA','accident','guitar','soul']
['male','41','USA','USA','illness','vocals','rock']
['male','41','USA','USA','illness','guitar','rock']
['male','51','Suid-Afrika','UK','organ failure','saxophone','jazz']
['male','33','USA','France','accident','vocals','rock']
['male','33','USA','France','accident','vocals','pop']
['male','33','USA','France','accident','guitar','rock']
['male','33','USA','France','accident','guitar','pop']
['male','67','USA','USA','organ failure','saxophone','soul']
['male','67','USA','USA','organ failure','saxophone','jazz']
['male','80','USA','USA','natural causes','saxophone','jazz']
['male','43','France','UK','organ failure','bass','rock']
['male','55','USA','USA','suicide','vocals','folk']
['male','55','USA','USA','suicide','vocals','rock']
['male','55','USA','USA','suicide','vocals','pop']
['male','60','USA','USA','cancer','drums','soul']
['male','60','USA','USA','cancer','drums','jazz']
['male','86','Україна/Украина','USA','heart attack','piano','classical']
['male','59','USA','USA','natural causes','saxophone','jazz']
['male','59','USA','USA','natural causes','flute','jazz']
['male','81','Österreich-Ungarn','Österreich','natural causes','leadership','classical']
['male','81','Österreich-Ungarn','Österreich','natural causes','piano','classical']
['male','52','USA','USA','heart attack','vocals','pop']
['male','52','USA','USA','heart attack','vocals','rock']
['male','52','USA','USA','heart attack','vocals','soul']
['male','52','USA','USA','heart attack','vocals','folk']
['male','52','USA','USA','heart attack','guitar','pop']
['male','52','USA','USA','heart attack','guitar','rock']
['male','52','USA','USA','heart attack','guitar','soul']
['male','52','USA','USA','heart attack','guitar','folk']
['male','63','USA','France','cancer','drums','jazz']
['male','81','USA','USA','natural causes','trumpet','jazz']
['male','48','USA','USA','suicide','vocals','rock']
['male','48','USA','USA','suicide','vocals','soul']
['male','48','USA','USA','suicide','guitar','rock']
['male','48','USA','USA','suicide','guitar','soul']
['female','49','Deutschland','España','heart attack','vocals','folk']
['female','49','Deutschland','España','heart attack','vocals','electronic']
['female','49','Deutschland','España','heart attack','vocals','rock']
['female','49','Deutschland','España','heart attack','vocals','pop']
['female','49','Deutschland','España','heart attack','drums','folk']
['female','49','Deutschland','España','heart attack','drums','electronic']
['female','49','Deutschland','España','heart attack','drums','rock']
['female','49','Deutschland','España','heart attack','drums','pop']
['female','49','Deutschland','España','heart attack','piano','folk']
['female','49','Deutschland','España','heart attack','piano','electronic']
['female','49','Deutschland','España','heart attack','piano','rock']
['female','49','Deutschland','España','heart attack','piano','pop']
['male','77','USA','USA','cancer','trumpet','jazz']
['male','58','USA','Nederland','overdose','trumpet','jazz']
['female','43','USA','USA','cancer','vocals','soul']
['male','50','USA','USA','accident','vocals','soul']
['male','56','USA','USA','illness','vocals','soul']
['male','56','USA','USA','illness','vocals','pop']
['male','75','Canada','Mexico','illness','trumpet','jazz']
['male','75','Canada','Mexico','illness','piano','jazz']
['male','71','USA','USA','natural causes','trumpet','jazz']
['male','42','USA','USA','illness','vocals','electronic']
['male','47','Deutschland','Deutschland','cancer','saxophone','electronic']
['male','47','Deutschland','Deutschland','cancer','saxophone','rock']
['male','47','Deutschland','Deutschland','cancer','flute','electronic']
['male','47','Deutschland','Deutschland','cancer','flute','rock']
['male','39','Argentina','USA','cancer','piano','jazz']
['male','35','USA','USA','murder','drums','soul']
['male','35','USA','USA','murder','drums','jazz']
['male','35','USA','USA','murder','bass','soul']
['male','35','USA','USA','murder','bass','jazz']
['male','42','Jamaica','Jamaica','murder','vocals','rock']
['male','42','Jamaica','Jamaica','murder','vocals','soul']
['male','42','Jamaica','Jamaica','murder','guitar','rock']
['male','42','Jamaica','Jamaica','murder','guitar','soul']
['male','53','UK','USA','heart attack','drums','soul']
['male','53','UK','USA','heart attack','drums','jazz']
['male','36','Jamaica','Jamaica','murder','drums','soul']
['male','69','USA','USA','organ failure','drums','soul']
['male','69','USA','USA','organ failure','drums','jazz']
['male','78','USA','USA','natural causes','trumpet','jazz']
['male','78','USA','USA','natural causes','guitar','jazz']
['male','75','USA','USA','natural causes','guitar','jazz']
['male','61','USA','USA','illness','vocals','soul']
['male','73','USA','USA','natural causes','piano','jazz']
['male','77','USA','USA','natural causes','leadership','jazz']
['male','77','USA','USA','natural causes','flute','jazz']
['female','53','USA','USA','cancer','guitar','soul']
['female','53','USA','USA','cancer','guitar','jazz']
['male','74','USA','USA','natural causes','saxophone','soul']
['male','42','Canada','USA','suicide','piano','rock']
['male','36','England','UK','illness','vocals','rock']
['male','36','England','UK','illness','bass','rock']
['male','47','UK','UK','heart attack','piano','rock']
['male','75','USA','USA','natural causes','saxophone','jazz']
['male','75','USA','USA','natural causes','flute','jazz']
['male','75','USA','USA','natural causes','trumpet','soul']
['male','75','USA','USA','natural causes','trumpet','jazz']
['male','73','USA','USA','natural causes','drums','jazz']
['male','62','USA','USA','heart attack','drums','soul']
['male','62','USA','USA','heart attack','drums','jazz']
['male','64','USA','USA','cancer','bass','soul']
['male','64','USA','USA','cancer','bass','jazz']
['male','38','UK','UK','overdose','vocals','rock']
['male','73','USA','USA','natural causes','saxophone','jazz']
['male','73','USA','USA','natural causes','flute','jazz']
['male','64','USA','USA','heart attack','drums','soul']
['male','64','USA','USA','heart attack','drums','jazz']
['male','72','USA','USA','natural causes','trumpet','jazz']
['male','79','USA','USA','natural causes','piano','soul']
['male','79','USA','USA','natural causes','piano','jazz']
['male','83','Rico','USA','natural causes','trumpet','jazz']
['male','44','USA','USA','murder','vocals','soul']
['male','44','USA','USA','murder','vocals','pop']
['male','55','France','England','cancer','vocals','rock']
['male','55','France','England','cancer','vocals','soul']
['male','55','France','England','cancer','guitar','rock']
['male','55','France','England','cancer','guitar','soul']
['male','49','USA','USA','cancer','drums','jazz']
['male','67','USA','USA','cancer','trumpet','jazz']
['male','70','USA','USA','organ failure','vocals','rock']
['male','70','USA','USA','organ failure','vocals','soul']
['male','70','USA','USA','organ failure','leadership','rock']
['male','70','USA','USA','organ failure','leadership','soul']
['male','70','USA','USA','organ failure','guitar','rock']
['male','70','USA','USA','organ failure','guitar','soul']
['male','79','USA','USA','natural causes','piano','soul']
['male','79','USA','USA','natural causes','piano','jazz']
['male','43','USA','USA','murder','vocals','rock']
['male','43','USA','USA','murder','bass','rock']
['male','57','USA','USA','illness','vocals','folk']
['male','57','USA','USA','illness','piano','folk']
['male','57','USA','USA','illness','guitar','folk']
['male','68','USA','USA','natural causes','saxophone','jazz']
['male','86','USA','USA','heart attack','drums','jazz']
['male','25','USA','USA','accident','guitar','rock']
['male','46','UK','Belgien','heart attack','vocals','rock']
['male','46','UK','Belgien','heart attack','guitar','rock']
['male','57','USA','USA','cancer','bass','soul']
['male','57','USA','USA','cancer','bass','jazz']
['male','64','USA','USA','natural causes','guitar','jazz']
['male','36','Jamaica','USA','cancer','guitar','soul']
['male','64','USA','USA','organ failure','trumpet','jazz']
['male','55','USA','USA','organ failure','vocals','rock']
['male','55','USA','USA','organ failure','guitar','rock']
['male','40','UK','USA','murder','guitar','pop']
['male','40','UK','USA','murder','guitar','electronic']
['male','40','UK','USA','murder','guitar','rock']
['male','40','UK','USA','murder','guitar','folk']
['male','56','Reich','Espana','stroke','leadership','jazz']
['male','56','Reich','Espana','stroke','leadership','pop']
['male','56','Reich','Espana','stroke','piano','jazz']
['male','56','Reich','Espana','stroke','piano','pop']
['male','27','Jamaica','Jamaica','accident','vocals','soul']
['male','32','UK','UK','overdose','drums','rock']
['male','32','UK','UK','overdose','drums','pop']
['male','41','USA','USA','suicide','trumpet','jazz']
['male','68','USA','USA','cancer','drums','jazz']
['male','68','USA','USA','cancer','saxophone','jazz']
['male','68','USA','USA','cancer','flute','jazz']
['female','31','England','England','overdose','vocals','rock']
['female','31','England','England','overdose','vocals','folk']
['female','31','England','England','overdose','guitar','rock']
['female','31','England','England','overdose','guitar','folk']
['male','31','USA','USA','suicide','vocals','rock']
['male','31','USA','USA','suicide','bass','rock']
['male','31','USA','USA','suicide','guitar','rock']
['male','29','USA','USA','accident','vocals','rock']
['female','53','USA','France','illness','vocals','classical']
['male','29','UK','UK','accident','vocals','electronic']
['male','29','UK','UK','accident','vocals','rock']
['male','29','UK','UK','accident','guitar','electronic']
['male','29','UK','UK','accident','guitar','rock']
['male','42','USA','USA','overdose','vocals','folk']
['male','42','USA','USA','overdose','vocals','rock']
['male','42','USA','USA','overdose','vocals','soul']
['male','42','USA','USA','overdose','vocals','pop']
['male','42','USA','USA','overdose','guitar','folk']
['male','42','USA','USA','overdose','guitar','rock']
['male','42','USA','USA','overdose','guitar','soul']
['male','42','USA','USA','overdose','guitar','pop']
['male','25','USA','USA','overdose','guitar','rock']
['male','33','UK','UK','accident','vocals','rock']
['male','33','UK','UK','accident','saxophone','rock']
['male','25','UK','York','heart attack','guitar','rock']
['male','45','USA','USA','heart attack','vocals','rock']
['male','45','USA','USA','heart attack','vocals','soul']
['male','39','USA','USA','murder','drums','soul']
['male','77','USA','USA','stroke','drums','jazz']
['male','66','USA','USA','heart attack','saxophone','soul']
['male','66','USA','USA','heart attack','saxophone','jazz']
['male','26','မြန်မာနိုင်ငံတေ','UK','suicide','guitar','folk']
['male','26','မြန်မာနိုင်ငံတေ','UK','suicide','guitar','rock']
['male','26','မြန်မာနိုင်ငံတေ','UK','suicide','guitar','classical']
['male','26','မြန်မာနိုင်ငံတေ','UK','suicide','guitar','pop']
['female','32','USA','UK','heart attack','vocals','pop']
['male','75','USA','USA','illness','leadership','jazz']
['male','75','USA','USA','illness','piano','jazz']
['male','62','USA','USA','cancer','trumpet','jazz']
['male','53','USA','UK','organ failure','saxophone','soul']
['male','53','USA','UK','organ failure','saxophone','jazz']
['male','36','UK','UK','suicide','piano','rock']
['male','36','UK','UK','suicide','piano','soul']
['male','36','UK','UK','suicide','piano','jazz']
['male','36','UK','UK','suicide','saxophone','rock']
['male','36','UK','UK','suicide','saxophone','soul']
['male','36','UK','UK','suicide','saxophone','jazz']
['male','64','USA','USA','illness','drums','jazz']
['male','64','USA','Nederland','natural causes','saxophone','jazz']
['male','64','USA','Nederland','natural causes','saxophone','pop']
['male','26','USA','USA','overdose','piano','rock']
['male','26','USA','USA','overdose','guitar','rock']
['male','29','USA','USA','accident','guitar','folk']
['male','29','USA','USA','accident','guitar','rock']
['male','86','USA','USA','natural causes','trumpet','jazz']
['male','36','USA','USA','illness','vocals','pop']
['male','36','USA','USA','illness','vocals','rock']
['male','36','USA','USA','illness','vocals','jazz']
['male','72','USA','France','natural causes','drums','jazz']
['male','72','USA','France','natural causes','saxophone','jazz']
['male','72','USA','France','natural causes','flute','jazz']
['male','23','USA','USA','accident','bass','rock']
['male','74','USA','USA','suicide','guitar','jazz']
['male','24','USA','USA','accident','vocals','rock']
['male','24','USA','USA','accident','guitar','rock']
['female','73','USA','USA','accident','vocals','soul']
['female','73','USA','USA','accident','vocals','jazz']
['female','73','USA','USA','accident','leadership','soul']
['female','73','USA','USA','accident','leadership','jazz']
['female','73','USA','USA','accident','piano','soul']
['female','73','USA','USA','accident','piano','jazz']
['male','50','USA','USA','cancer','trumpet','jazz']
['male','69','USA','USA','heart attack','vocals','pop']
['male','69','USA','USA','heart attack','vocals','folk']
['male','69','USA','USA','heart attack','vocals','jazz']
['male','69','USA','USA','heart attack','leadership','pop']
['male','69','USA','USA','heart attack','leadership','folk']
['male','69','USA','USA','heart attack','leadership','jazz']
['male','69','USA','USA','heart attack','trumpet','pop']
['male','69','USA','USA','heart attack','trumpet','folk']
['male','69','USA','USA','heart attack','trumpet','jazz']
['male','27','USA','France','heart attack','guitar','folk']
['male','27','USA','France','heart attack','guitar','rock']
['female','27','USA','USA','overdose','drums','rock']
['female','27','USA','USA','overdose','drums','soul']
['female','27','USA','USA','overdose','drums','folk']
['male','71','USA','Canada','accident','vocals','soul']
['male','71','USA','Canada','accident','vocals','jazz']
['male','71','USA','Canada','accident','guitar','soul']
['male','71','USA','Canada','accident','guitar','jazz']
['male','62','USA','USA','heart attack','saxophone','jazz']
['male','79','USA','USA','natural causes','piano','jazz']
['male','32','USA','USA','organ failure','vocals','soul']
['male','32','USA','USA','organ failure','guitar','soul']
['male','64','USA','USA','illness','saxophone','soul']
['male','64','USA','USA','illness','saxophone','jazz']
['male','45','USA','USA','heart attack','guitar','pop']
['male','45','USA','USA','heart attack','guitar','soul']
['male','45','USA','USA','heart attack','guitar','jazz']
['male','26','USA','USA','accident','vocals','rock']
['male','26','USA','USA','accident','vocals','soul']
['male','51','USA','USA','cancer','piano','jazz']
['male','38','USA','USA','accident','vocals','soul']
['male','38','USA','USA','accident','guitar','soul']
['male','64','USA','USA','heart attack','saxophone','jazz']
['male','64','USA','USA','heart attack','flute','jazz']
['male','56','USA','USA','cancer','saxophone','jazz']
['male','45','USA','USA','heart attack','guitar','pop']
['male','45','USA','USA','heart attack','guitar','soul']
['male','45','USA','USA','heart attack','guitar','jazz']
['male','26','USA','USA','accident','vocals','rock']
['male','26','USA','USA','accident','vocals','soul']
['male','51','USA','USA','cancer','piano','jazz']
['male','38','USA','USA','accident','vocals','soul']
['male','38','USA','USA','accident','guitar','soul']
['male','64','USA','USA','heart attack','saxophone','jazz']
['male','64','USA','USA','heart attack','flute','jazz']
['male','56','USA','USA','cancer','saxophone','jazz']
['male','52','USA','USA','cancer','trumpet','jazz']
['male','30','UK','UK','accident','vocals','rock']
['male','30','UK','UK','accident','vocals','pop']
['male','76','USA','USA','natural causes','guitar','jazz']
['male','33','USA','USA','murder','vocals','folk']
['male','33','USA','USA','murder','vocals','soul']
['male','61','Panamá','USA','cancer','piano','jazz']
['female','30','USA','USA','accident','vocals','folk']
['female','30','USA','USA','accident','vocals','jazz']
['male','21','UK','Deutschland','stroke','bass','rock']
['male','60','USA','USA','accident','trumpet','jazz']
['female','43','USA','Leone','stroke','vocals','jazz']
['male','37','USA','Danmark','illness','bass','soul']
['male','37','USA','Danmark','illness','bass','jazz']
['male','21','USA','UK','accident','vocals','rock']
['male','21','USA','UK','accident','guitar','rock']
['female','44','USA','USA','overdose','vocals','pop']
['female','44','USA','USA','overdose','vocals','soul']
['female','44','USA','USA','overdose','vocals','jazz']
['male','67','USA','USA','accident','saxophone','jazz']
['male','67','USA','USA','accident','flute','jazz']
['male','49','USA','USA','organ failure','saxophone','jazz']
['male','43','USA','USA','accident','guitar','folk']
['male','22','USA','USA','accident','vocals','rock']
['male','22','USA','USA','accident','vocals','pop']
['male','22','USA','USA','accident','guitar','rock']
['male','22','USA','USA','accident','guitar','pop']
['male','57','USA','USA','illness','bass','jazz']
['male','29','USA','USA','heart attack','guitar','folk']
['male','29','USA','USA','heart attack','guitar','rock']
['male','29','USA','USA','heart attack','guitar','soul']
['male','29','USA','USA','heart attack','guitar','jazz']
['male','41','USA','USA','heart attack','drums','soul']
['male','41','USA','USA','heart attack','drums','jazz']
['male','33','USA','USA','murder','trumpet','jazz']
['male','45','USA','USA','heart attack','leadership','jazz']
['male','45','USA','USA','heart attack','saxophone','jazz']
['male','35','USA','USA','illness','piano','jazz']
['male','40','USA','Channel','accident','leadership','jazz']
['male','40','USA','Channel','accident','trumpet','jazz']
['male','25','USA','USA','illness','guitar','jazz']
['male','33','USA','USA','accident','saxophone','jazz']
['male','48','USA','USA','heart attack','saxophone','jazz']
['male','48','USA','USA','heart attack','flute','jazz']
['male','34','USA','USA','illness','drums','jazz']
['male','29','USA','USA','accident','saxophone','jazz']
['male','35','USA','USA','natural causes','vocals','folk']
['male','35','USA','USA','natural causes','vocals','soul']
['male','27','USA','UK','overdose','guitar','rock']
['male','27','USA','UK','overdose','guitar','soul']
['male','27','USA','France','organ failure','vocals','rock']
['male','27','USA','France','organ failure','vocals','soul']
['male','42','USA','USA','heart attack','vocals','rock']
['male','42','USA','USA','heart attack','vocals','pop']
['male','42','USA','USA','heart attack','guitar','rock']
['male','42','USA','USA','heart attack','guitar','pop']
['male','21','UK','USA','overdose','vocals','rock']
['male','21','UK','USA','overdose','bass','rock']
['male','33','USA','USA','overdose','vocals','rock']
['male','33','USA','USA','overdose','vocals','soul']
['male','26','Israel','USA','overdose','guitar','rock']
['male','27','USA','USA','accident','vocals','rock']
['male','27','USA','USA','accident','vocals','pop']
['male','27','USA','USA','accident','guitar','rock']
['male','27','USA','USA','accident','guitar','pop']
['male','34','USA','USA','overdose','guitar','rock']
['male','50','USA','USA','overdose','bass','rock']
['female','48','USA','USA','accident','vocals','soul']
['female','48','USA','USA','accident','vocals','pop']
['male','66','USA','USA','accident','guitar','rock']
['male','26','USA','USA','accident','leadership','hip hop']
['male','26','USA','USA','accident','leadership','soul']
['male','26','USA','USA','accident','rapper','hip hop']
['male','26','USA','USA','accident','rapper','soul']
['male','21','USA','USA','accident','rapper','hip hop']
['male','21','USA','USA','accident','rapper','hip hop']
['male','30','USA','USA','illness','rapper','hip hop']
['male','24','USA','USA','murder','rapper','hip hop']
['male','35','USA','USA','overdose','rapper','hip hop']
['male','33','USA','USA','accident','rapper','hip hop']
['male','37','USA','USA','illness','rapper','hip hop']
['male','22','USA','USA','overdose','rapper','hip hop']
['male','21','USA','USA','accident','rapper','hip hop']
['male','21','USA','USA','accident','rapper','hip hop']
['male','58','USA','USA','accident','leadership','hip hop']
['male','58','USA','USA','accident','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','41','USA','USA','illness','vocals','hip hop']
['male','41','USA','USA','illness','vocals','soul']
['male','41','USA','USA','illness','rapper','hip hop']
['male','41','USA','USA','illness','rapper','soul']
['male','36','USA','USA','overdose','rapper','hip hop']
['male','26','USA','USA','accident','leadership','hip hop']
['male','26','USA','USA','accident','leadership','soul']
['male','26','USA','USA','accident','rapper','hip hop']
['male','26','USA','USA','accident','rapper','soul']
['male','27','USA','UK','overdose','vocals','rock']
['male','27','USA','UK','overdose','vocals','soul']
['male','27','USA','UK','overdose','guitar','rock']
['male','27','USA','UK','overdose','guitar','soul']
['male','47','USA','USA','overdose','vocals','rock']
['male','28','USA','USA','overdose','vocals','rock']
['male','28','USA','USA','overdose','vocals','rock']
['male','34','USA','USA','overdose','guitar','rock']
['male','27','USA','USA','overdose','vocals','rock']
['male','27','USA','USA','overdose','guitar','rock']
['male','25','USA','USA','accident','guitar','rock']
['male','30','UK','USA','overdose','guitar','rock']
['male','23','UK','UK','suicide','vocals','rock']
['male','34','USA','USA','suicide','vocals','rock']
['male','34','USA','USA','suicide','guitar','rock']
['male','27','Wales','Wales','suicide','piano','rock']
['male','27','Wales','Wales','suicide','piano','pop']
['male','27','Wales','Wales','suicide','guitar','rock']
['male','27','Wales','Wales','suicide','guitar','pop']
['male','27','Wales','UK','suicide','guitar','rock']
['male','26','Burma','UK','overdose','guitar','folk']
['male','26','Burma','UK','overdose','guitar','rock']
['male','52','USA','USA','suicide','guitar','rock']
['male','41','USA','USA','suicide','vocals','rock']
['male','71','UK','USA','suicide','piano','rock']
['male','26','Norway','Norway','suicide','drums','rock']
['male','36','UK','UK','accident','vocals','rock']
['male','30','USA','USA','accident','guitar','rock']
['male','28','USA','USA','overdose','guitar','electronic']
['male','28','USA','USA','overdose','guitar','folk']
['male','28','USA','USA','overdose','guitar','rock']
['male','34','USA','USA','suicide','vocals','rock']
['female','48','USA','USA','murder','vocals','rock']
['male','64','UK','USA','suicide','guitar','rock']
['male','34','USA','USA','illness','vocals','rock']
['male','47','USA','USA','murder','vocals','rock']
['male','47','USA','USA','murder','guitar','rock']
['male','43','UK','Hawaii','suicide','guitar','rock']
['female','42','UK','UK','illness','vocals','electronic']
['female','42','UK','UK','illness','vocals','pop']
['male','55','USA','USA','suicide','vocals','rock']
['male','55','USA','USA','suicide','guitar','rock']
['male','33','Japan','Japan','suicide','guitar','rock']
['male','33','Japan','Japan','suicide','guitar','pop']
['male','47','USA','USA','heart attack','piano','jazz']
['male','34','UK','UK','suicide','saxophone','soul']
['male','34','UK','UK','suicide','saxophone','pop']
['male','27','Trinidad and Tobago','UK','accident','drums','rock']
['male','33','USA','USA','murder','vocals','rock']
['female','46','Ireland','UK','accident','vocals','rock']
['female','46','Ireland','UK','accident','vocals','pop']
['female','48','USA','USA','accident','vocals','soul']
['female','48','USA','USA','accident','vocals','pop']
['female','27','UK','UK','overdose','vocals','soul']
['female','27','UK','UK','overdose','vocals','jazz']
['female','27','USA','USA','murder','vocals','rock']
['female','32','USA','USA','organ failure','vocals','rock']
['female','32','USA','USA','organ failure','vocals','pop']
['female','32','USA','USA','organ failure','drums','rock']
['female','32','USA','USA','organ failure','drums','pop']
['female','23','USA','USA','murder','vocals','folk']
['female','23','USA','USA','murder','vocals','pop']
['female','22','USA','Bahamas','accident','vocals','soul']
['female','22','USA','Bahamas','accident','vocals','pop']
['female','30','USA','Honduras','accident','vocals','hip hop']
['female','30','USA','Honduras','accident','vocals','soul']
['female','30','USA','Honduras','accident','rapper','hip hop']
['female','30','USA','Honduras','accident','rapper','soul']
['female','22','USA','USA','murder','vocals','pop']
['female','27','USA','USA','illness','vocals','soul']
['female','31','USA','USA','cancer','vocals','soul']
['female','24','USA','USA','organ failure','vocals','soul']
['female','41','UK','Mexico','accident','vocals','rock']
['female','41','UK','Mexico','accident','vocals','pop']
['female','59','UK','UK','cancer','vocals','soul']
['female','59','UK','UK','cancer','vocals','pop']
['male','27','USA','France','overdose','vocals','rock']
['male','27','USA','France','overdose','vocals','soul']
['male','32','UK','UK','overdose','drums','rock']
['male','29','USA','USA','organ failure','vocals','folk']
['male','29','USA','USA','organ failure','vocals','soul']
['male','29','USA','USA','organ failure','guitar','folk']
['male','29','USA','USA','organ failure','guitar','soul']
['female','27','UK','UK','overdose','vocals','soul']
['female','27','UK','UK','overdose','vocals','jazz']
['male','39','USA','USA','overdose','guitar','folk']
['male','30','UK','USA','overdose','guitar','rock']
['male','44','UK','UK','natural causes','vocals','rock']
['male','44','UK','UK','natural causes','vocals','soul']
['male','44','UK','UK','natural causes','guitar','rock']
['male','44','UK','UK','natural causes','guitar','soul']
['male','51','USA','USA','overdose','trumpet','jazz']
['female','32','USA','UK','heart attack','vocals','folk']
['female','32','USA','UK','heart attack','vocals','rock']
['female','32','USA','UK','heart attack','vocals','pop']
['male','57','UK','USA','heart attack','bass','rock']
['male','38','USA','USA','accident','bass','rock']
['male','26','UK','UK','overdose','guitar','rock']
['male','26','UK','UK','overdose','guitar','pop']
['male','27','USA','USA','illness','bass','rock']
['male','25','UK','UK','organ failure','guitar','rock']
['female','44','USA','USA','organ failure','vocals','soul']
['female','44','USA','USA','organ failure','vocals','jazz']
['male','60','UK','Ireland','illness','guitar','folk']
['male','60','UK','Ireland','illness','guitar','soul']
['male','60','UK','Ireland','illness','guitar','jazz']
['male','53','USA','USA','illness','guitar','electronic']
['male','53','USA','USA','illness','guitar','rock']
['male','36','UK','UK','overdose','guitar','rock']
['male','36','UK','UK','overdose','guitar','pop']
['male','69','USA','USA','organ failure','drums','jazz']
['male','36','Ireland','UK','illness','bass','rock']
['male','38','USA','USA','overdose','guitar','rock']
['male','58','USA','Netherlands','overdose','trumpet','jazz']
['male','28','USA','USA','illness','piano','jazz']
['male','76','USA','USA','heart attack','strings','rock']
['male','76','USA','USA','heart attack','strings','soul']
['male','76','USA','USA','heart attack','strings','folk']
['male','47','Canada','USA','accident','drums','rock']
['male','24','USA','Sweden','accident','bass','rock']
['male','36','UK','UK','accident','piano','rock']
['male','36','UK','UK','accident','piano','soul']
['male','36','UK','UK','accident','piano','jazz']
['male','36','UK','UK','accident','saxophone','rock']
['male','36','UK','UK','accident','saxophone','soul']
['male','36','UK','UK','accident','saxophone','jazz']
['male','35','USA','USA','organ failure','guitar','rock']
['male','28','USA','USA','overdose','guitar','rock']
['male','63','UK','UK','cancer','vocals','rock']
['male','63','UK','UK','cancer','piano','rock']
['male','27','Wales','UK','overdose','piano','rock']
['male','27','Wales','UK','overdose','piano','pop']
['male','27','Wales','UK','overdose','guitar','rock']
['male','27','Wales','UK','overdose','guitar','pop']
['male','51','USA','USA','illness','piano','jazz']
['male','31','UK','UK','overdose','drums','electronic']
['male','31','UK','UK','overdose','drums','rock']
['female','56','USA','USA','heart attack','vocals','soul']
['male','39','Germany','USA','illness','vocals','rock']
['male','39','Germany','USA','illness','vocals','classical']
['male','45','Zanzibar','UK','illness','vocals','rock']
['male','45','Zanzibar','UK','illness','piano','rock']
['male','58','Nigeria','Nigeria','illness','vocals','soul']
['male','30','USA','USA','illness','rapper','hip hop']
['male','40','USA','USA','illness','vocals','electronic']
['male','40','USA','USA','illness','guitar','electronic']
['male','67','USA','USA','illness','piano','classical']
['male','67','USA','USA','illness','piano','pop']
['male','48','Australia','USA','illness','vocals','rock']
['male','48','Australia','USA','illness','vocals','pop']
['male','40','UK','USA','murder','vocals','rock']
['male','40','UK','USA','murder','guitar','rock']
['male','25','USA','USA','murder','rapper','hip hop']
['female','23','USA','USA','murder','vocals','folk']
['female','23','USA','USA','murder','vocals','pop']
['male','44','USA','USA','murder','vocals','soul']
['male','20','USA','USA','murder','vocals','hip hop']
['male','20','USA','USA','murder','rapper','hip hop']
['male','24','USA','USA','murder','rapper','hip hop']
['male','33','USA','USA','murder','rapper','hip hop']
['male','38','USA','USA','murder','guitar','rock']
['female','22','USA','USA','murder','vocals','rock']
['female','22','USA','USA','murder','vocals','pop']
['male','33','USA','USA','murder','vocals','folk']
['male','33','USA','USA','murder','vocals','soul']
['male','63','USA','USA','murder','rapper','hip hop']
['male','26','USA','USA','murder','rapper','hip hop']
['male','32','USA','USA','murder','rapper','hip hop']
